time(ch1),voltage(ch1),time(ch2),voltage(ch2)
0.00000551,-1.1224,0.00000551,-23.904
0.00000552,-1.1712,0.00000552,-23.904
0.00000553,-1.1224,0.00000553,-23.904
0.00000554,-1.3176,0.00000554,-25.232
0.00000555,-1.1712,0.00000555,-23.904
0.00000556,-1.1712,0.00000556,-25.232
0.00000557,-1.22,0.00000557,-23.904
0.00000558,-1.22,0.00000558,-22.576
0.00000559,-1.2688,0.00000559,-21.248
0.0000056,-1.2688,0.0000056,-25.232
0.00000561,-1.22,0.00000561,-23.904
0.00000562,-1.1712,0.00000562,-25.232
0.00000563,-1.1712,0.00000563,-23.904
0.00000564,-1.22,0.00000564,-23.904
0.00000565,-1.22,0.00000565,-25.232
0.00000566,-1.2688,0.00000566,-25.232
0.00000567,-1.22,0.00000567,-25.232
0.00000568,-1.2688,0.00000568,-23.904
0.00000569,-1.1712,0.00000569,-23.904
0.0000057,-1.22,0.0000057,-25.232
0.00000571,-1.2688,0.00000571,-23.904
0.00000572,-1.3176,0.00000572,-25.232
0.00000573,-1.2688,0.00000573,-23.904
0.00000574,-1.1712,0.00000574,-26.56
0.00000575,-1.1712,0.00000575,-25.232
0.00000576,-1.22,0.00000576,-25.232
0.00000577,-1.3664,0.00000577,-26.56
0.00000578,-1.22,0.00000578,-23.904
0.00000579,-1.2688,0.00000579,-25.232
0.0000058,-1.22,0.0000058,-25.232
0.00000581,-1.3176,0.00000581,-23.904
0.00000582,-1.22,0.00000582,-23.904
0.00000583,-1.3176,0.00000583,-22.576
0.00000584,-1.22,0.00000584,-23.904
0.00000585,-1.2688,0.00000585,-25.232
0.00000586,-1.3664,0.00000586,-23.904
0.00000587,-1.2688,0.00000587,-23.904
0.00000588,-1.22,0.00000588,-25.232
0.00000589,-1.3176,0.00000589,-22.576
0.0000059,-1.22,0.0000059,-26.56
0.00000591,-1.22,0.00000591,-23.904
0.00000592,-1.2688,0.00000592,-25.232
0.00000593,-1.22,0.00000593,-25.232
0.00000594,-1.3176,0.00000594,-27.888
0.00000595,-1.2688,0.00000595,-25.232
0.00000596,-1.3664,0.00000596,-26.56
0.00000597,-1.2688,0.00000597,-23.904
0.00000598,-1.2688,0.00000598,-25.232
0.00000599,-1.3664,0.00000599,-25.232
0.000006,-1.4152,0.000006,-26.56
0.00000601,-1.2688,0.00000601,-25.232
0.00000602,-1.2688,0.00000602,-22.576
0.00000603,-1.3176,0.00000603,-23.904
0.00000604,-1.2688,0.00000604,-25.232
0.00000605,-1.22,0.00000605,-23.904
0.00000606,-1.3176,0.00000606,-25.232
0.00000607,-1.3664,0.00000607,-26.56
0.00000608,-1.22,0.00000608,-26.56
0.00000609,-1.3176,0.00000609,-23.904
0.0000061,-1.2688,0.0000061,-23.904
0.00000611,-1.22,0.00000611,-26.56
0.00000612,-1.3176,0.00000612,-23.904
0.00000613,-1.2688,0.00000613,-25.232
0.00000614,-1.3176,0.00000614,-25.232
0.00000615,-1.3664,0.00000615,-25.232
0.00000616,-1.3176,0.00000616,-22.576
0.00000617,-1.4152,0.00000617,-25.232
0.00000618,-1.3176,0.00000618,-23.904
0.00000619,-1.3664,0.00000619,-22.576
0.0000062,-1.2688,0.0000062,-25.232
0.00000621,-1.3176,0.00000621,-25.232
0.00000622,-1.2688,0.00000622,-23.904
0.00000623,-1.3176,0.00000623,-25.232
0.00000624,-1.4152,0.00000624,-25.232
0.00000625,-1.2688,0.00000625,-23.904
0.00000626,-1.3176,0.00000626,-23.904
0.00000627,-1.2688,0.00000627,-26.56
0.00000628,-1.3176,0.00000628,-23.904
0.00000629,-1.2688,0.00000629,-23.904
0.0000063,-1.2688,0.0000063,-23.904
0.00000631,-1.3664,0.00000631,-27.888
0.00000632,-1.3176,0.00000632,-25.232
0.00000633,-1.2688,0.00000633,-23.904
0.00000634,-1.2688,0.00000634,-22.576
0.00000635,-1.3176,0.00000635,-25.232
0.00000636,-1.2688,0.00000636,-25.232
0.00000637,-1.3176,0.00000637,-25.232
0.00000638,-1.3176,0.00000638,-23.904
0.00000639,-1.22,0.00000639,-25.232
0.0000064,-1.2688,0.0000064,-26.56
0.00000641,-1.2688,0.00000641,-25.232
0.00000642,-1.3176,0.00000642,-26.56
0.00000643,-1.2688,0.00000643,-23.904
0.00000644,-1.3176,0.00000644,-23.904
0.00000645,-1.4152,0.00000645,-23.904
0.00000646,-1.3176,0.00000646,-25.232
0.00000647,-1.2688,0.00000647,-22.576
0.00000648,-1.22,0.00000648,-23.904
0.00000649,-1.3176,0.00000649,-22.576
0.0000065,-1.2688,0.0000065,-23.904
0.00000651,-1.3176,0.00000651,-23.904
0.00000652,-1.3176,0.00000652,-23.904
0.00000653,-1.2688,0.00000653,-25.232
0.00000654,-1.3176,0.00000654,-23.904
0.00000655,-1.3176,0.00000655,-26.56
0.00000656,-1.3176,0.00000656,-23.904
0.00000657,-1.2688,0.00000657,-22.576
0.00000658,-1.2688,0.00000658,-22.576
0.00000659,-1.2688,0.00000659,-23.904
0.0000066,-1.2688,0.0000066,-23.904
0.00000661,-1.3176,0.00000661,-23.904
0.00000662,-1.22,0.00000662,-23.904
0.00000663,-1.22,0.00000663,-21.248
0.00000664,-1.2688,0.00000664,-23.904
0.00000665,-1.2688,0.00000665,-23.904
0.00000666,-1.1712,0.00000666,-25.232
0.00000667,-1.3176,0.00000667,-23.904
0.00000668,-1.2688,0.00000668,-22.576
0.00000669,-1.3664,0.00000669,-23.904
0.0000067,-1.22,0.0000067,-22.576
0.00000671,-1.3664,0.00000671,-25.232
0.00000672,-1.1712,0.00000672,-22.576
0.00000673,-1.2688,0.00000673,-21.248
0.00000674,-1.22,0.00000674,-22.576
0.00000675,-1.22,0.00000675,-23.904
0.00000676,-1.2688,0.00000676,-23.904
0.00000677,-1.1712,0.00000677,-21.248
0.00000678,-1.2688,0.00000678,-23.904
0.00000679,-1.2688,0.00000679,-22.576
0.0000068,-1.3176,0.0000068,-21.248
0.00000681,-1.1712,0.00000681,-21.248
0.00000682,-1.22,0.00000682,-22.576
0.00000683,-1.1712,0.00000683,-22.576
0.00000684,-1.2688,0.00000684,-21.248
0.00000685,-1.1712,0.00000685,-21.248
0.00000686,-1.1712,0.00000686,-21.248
0.00000687,-1.1224,0.00000687,-22.576
0.00000688,-1.22,0.00000688,-22.576
0.00000689,-1.1712,0.00000689,-22.576
0.0000069,-1.1224,0.0000069,-19.92
0.00000691,-1.1224,0.00000691,-21.248
0.00000692,-1.1712,0.00000692,-22.576
0.00000693,-1.22,0.00000693,-22.576
0.00000694,-1.0736,0.00000694,-21.248
0.00000695,-1.1712,0.00000695,-21.248
0.00000696,-1.1224,0.00000696,-19.92
0.00000697,-1.1224,0.00000697,-21.248
0.00000698,-1.22,0.00000698,-21.248
0.00000699,-1.22,0.00000699,-22.576
0.000007,-1.1712,0.000007,-19.92
0.00000701,-1.0736,0.00000701,-21.248
0.00000702,-1.1224,0.00000702,-19.92
0.00000703,-1.1224,0.00000703,-21.248
0.00000704,-1.1224,0.00000704,-21.248
0.00000705,-1.1712,0.00000705,-19.92
0.00000706,-1.1712,0.00000706,-19.92
0.00000707,-1.1224,0.00000707,-19.92
0.00000708,-1.0736,0.00000708,-19.92
0.00000709,-1.1224,0.00000709,-21.248
0.0000071,-1.0248,0.0000071,-19.92
0.00000711,-1.0736,0.00000711,-18.592
0.00000712,-1.0248,0.00000712,-18.592
0.00000713,-1.0248,0.00000713,-18.592
0.00000714,-1.0736,0.00000714,-19.92
0.00000715,-1.0736,0.00000715,-18.592
0.00000716,-1.1224,0.00000716,-18.592
0.00000717,-1.0736,0.00000717,-18.592
0.00000718,-1.0248,0.00000718,-18.592
0.00000719,-1.1224,0.00000719,-18.592
0.0000072,-1.0736,0.0000072,-18.592
0.00000721,-1.0248,0.00000721,-19.92
0.00000722,-1.1224,0.00000722,-21.248
0.00000723,-1.1224,0.00000723,-19.92
0.00000724,-1.1224,0.00000724,-18.592
0.00000725,-1.0248,0.00000725,-15.936
0.00000726,-1.0248,0.00000726,-18.592
0.00000727,-0.976,0.00000727,-17.264
0.00000728,-1.0248,0.00000728,-18.592
0.00000729,-1.0248,0.00000729,-18.592
0.0000073,-1.0248,0.0000073,-18.592
0.00000731,-0.976,0.00000731,-18.592
0.00000732,-0.976,0.00000732,-19.92
0.00000733,-0.976,0.00000733,-15.936
0.00000734,-1.0248,0.00000734,-15.936
0.00000735,-1.0736,0.00000735,-17.264
0.00000736,-0.9272,0.00000736,-17.264
0.00000737,-0.9272,0.00000737,-14.608
0.00000738,-0.976,0.00000738,-14.608
0.00000739,-0.9272,0.00000739,-15.936
0.0000074,-0.9272,0.0000074,-17.264
0.00000741,-1.0248,0.00000741,-17.264
0.00000742,-0.976,0.00000742,-15.936
0.00000743,-0.9272,0.00000743,-15.936
0.00000744,-0.976,0.00000744,-17.264
0.00000745,-0.976,0.00000745,-17.264
0.00000746,-0.9272,0.00000746,-17.264
0.00000747,-0.9272,0.00000747,-15.936
0.00000748,-0.976,0.00000748,-15.936
0.00000749,-0.8784,0.00000749,-15.936
0.0000075,-0.9272,0.0000075,-14.608
0.00000751,-0.8784,0.00000751,-14.608
0.00000752,-0.9272,0.00000752,-14.608
0.00000753,-0.8784,0.00000753,-17.264
0.00000754,-0.9272,0.00000754,-15.936
0.00000755,-0.8296,0.00000755,-14.608
0.00000756,-0.8296,0.00000756,-14.608
0.00000757,-0.8784,0.00000757,-11.952
0.00000758,-0.8784,0.00000758,-15.936
0.00000759,-0.8296,0.00000759,-15.936
0.0000076,-0.9272,0.0000076,-14.608
0.00000761,-0.8784,0.00000761,-15.936
0.00000762,-0.7808,0.00000762,-11.952
0.00000763,-0.8296,0.00000763,-13.28
0.00000764,-0.7808,0.00000764,-14.608
0.00000765,-0.8296,0.00000765,-18.592
0.00000766,-0.7808,0.00000766,-13.28
0.00000767,-0.8296,0.00000767,-14.608
0.00000768,-0.7808,0.00000768,-13.28
0.00000769,-0.8296,0.00000769,-11.952
0.0000077,-0.7808,0.0000077,-14.608
0.00000771,-0.6344,0.00000771,-11.952
0.00000772,-0.732,0.00000772,-13.28
0.00000773,-0.732,0.00000773,-11.952
0.00000774,-0.7808,0.00000774,-14.608
0.00000775,-0.6832,0.00000775,-11.952
0.00000776,-0.6344,0.00000776,-11.952
0.00000777,-0.732,0.00000777,-11.952
0.00000778,-0.6344,0.00000778,-11.952
0.00000779,-0.6832,0.00000779,-9.296
0.0000078,-0.6344,0.0000078,-11.952
0.00000781,-0.6344,0.00000781,-11.952
0.00000782,-0.5856,0.00000782,-11.952
0.00000783,-0.6832,0.00000783,-10.624
0.00000784,-0.6832,0.00000784,-10.624
0.00000785,-0.6344,0.00000785,-9.296
0.00000786,-0.6344,0.00000786,-10.624
0.00000787,-0.6344,0.00000787,-10.624
0.00000788,-0.6344,0.00000788,-9.296
0.00000789,-0.5856,0.00000789,-10.624
0.0000079,-0.5368,0.0000079,-9.296
0.00000791,-0.5368,0.00000791,-9.296
0.00000792,-0.5856,0.00000792,-11.952
0.00000793,-0.4392,0.00000793,-9.296
0.00000794,-0.5368,0.00000794,-9.296
0.00000795,-0.5856,0.00000795,-7.968
0.00000796,-0.5856,0.00000796,-9.296
0.00000797,-0.5856,0.00000797,-9.296
0.00000798,-0.488,0.00000798,-9.296
0.00000799,-0.5368,0.00000799,-6.64
0.000008,-0.5368,0.000008,-9.296
0.00000801,-0.5856,0.00000801,-7.968
0.00000802,-0.5856,0.00000802,-7.968
0.00000803,-0.4392,0.00000803,-6.64
0.00000804,-0.4392,0.00000804,-9.296
0.00000805,-0.5368,0.00000805,-7.968
0.00000806,-0.488,0.00000806,-7.968
0.00000807,-0.488,0.00000807,-7.968
0.00000808,-0.488,0.00000808,-7.968
0.00000809,-0.4392,0.00000809,-5.312
0.0000081,-0.4392,0.0000081,-7.968
0.00000811,-0.3904,0.00000811,-2.656
0.00000812,-0.3904,0.00000812,-3.984
0.00000813,-0.488,0.00000813,-5.312
0.00000814,-0.3904,0.00000814,-7.968
0.00000815,-0.3904,0.00000815,-6.64
0.00000816,-0.3904,0.00000816,-6.64
0.00000817,-0.3904,0.00000817,-3.984
0.00000818,-0.4392,0.00000818,-6.64
0.00000819,-0.3904,0.00000819,-5.312
0.0000082,-0.4392,0.0000082,-3.984
0.00000821,-0.3416,0.00000821,-5.312
0.00000822,-0.4392,0.00000822,-5.312
0.00000823,-0.2928,0.00000823,-5.312
0.00000824,-0.3416,0.00000824,-6.64
0.00000825,-0.3904,0.00000825,-6.64
0.00000826,-0.3416,0.00000826,-3.984
0.00000827,-0.2928,0.00000827,-3.984
0.00000828,-0.2928,0.00000828,-5.312
0.00000829,-0.2928,0.00000829,-6.64
0.0000083,-0.244,0.0000083,-5.312
0.00000831,-0.2928,0.00000831,-3.984
0.00000832,-0.244,0.00000832,-3.984
0.00000833,-0.2928,0.00000833,-2.656
0.00000834,-0.2928,0.00000834,-3.984
0.00000835,-0.1952,0.00000835,-2.656
0.00000836,-0.244,0.00000836,-2.656
0.00000837,-0.1952,0.00000837,-1.328
0.00000838,-0.244,0.00000838,-1.328
0.00000839,-0.2928,0.00000839,-2.656
0.0000084,-0.244,0.0000084,-3.984
0.00000841,-0.1952,0.00000841,-1.328
0.00000842,-0.244,0.00000842,-1.328
0.00000843,-0.244,0.00000843,-1.328
0.00000844,-0.1952,0.00000844,-3.984
0.00000845,-0.1464,0.00000845,-2.656
0.00000846,-0.1464,0.00000846,0
0.00000847,-0.1952,0.00000847,-1.328
0.00000848,-0.1464,0.00000848,-2.656
0.00000849,-0.1464,0.00000849,1.328
0.0000085,-0.0976,0.0000085,0
0.00000851,-0.1952,0.00000851,-2.656
0.00000852,-0.1464,0.00000852,0
0.00000853,-0.1952,0.00000853,-1.328
0.00000854,-0.0976,0.00000854,-2.656
0.00000855,-0.0488,0.00000855,0
0.00000856,-0.0976,0.00000856,-1.328
0.00000857,-0.0976,0.00000857,1.328
0.00000858,-0.0976,0.00000858,-1.328
0.00000859,-0.1464,0.00000859,1.328
0.0000086,0,0.0000086,1.328
0.00000861,0,0.00000861,1.328
0.00000862,-0.0488,0.00000862,1.328
0.00000863,-0.0488,0.00000863,-1.328
0.00000864,0,0.00000864,0
0.00000865,-0.0976,0.00000865,2.656
0.00000866,0.0488,0.00000866,1.328
0.00000867,0,0.00000867,0
0.00000868,-0.0488,0.00000868,1.328
0.00000869,-0.0488,0.00000869,2.656
0.0000087,0.1464,0.0000087,2.656
0.00000871,0,0.00000871,1.328
0.00000872,0.1464,0.00000872,2.656
0.00000873,-0.0488,0.00000873,1.328
0.00000874,0.0488,0.00000874,2.656
0.00000875,0.1464,0.00000875,5.312
0.00000876,0.0976,0.00000876,2.656
0.00000877,0.1464,0.00000877,5.312
0.00000878,0.1464,0.00000878,6.64
0.00000879,0.0976,0.00000879,5.312
0.0000088,0.1464,0.0000088,3.984
0.00000881,0.0976,0.00000881,3.984
0.00000882,0.0976,0.00000882,3.984
0.00000883,0.0488,0.00000883,2.656
0.00000884,0.1952,0.00000884,6.64
0.00000885,0.1952,0.00000885,3.984
0.00000886,0.0976,0.00000886,3.984
0.00000887,0.1464,0.00000887,5.312
0.00000888,0.244,0.00000888,3.984
0.00000889,0.1464,0.00000889,5.312
0.0000089,0.244,0.0000089,5.312
0.00000891,0.1952,0.00000891,3.984
0.00000892,0.244,0.00000892,6.64
0.00000893,0.1952,0.00000893,5.312
0.00000894,0.1952,0.00000894,5.312
0.00000895,0.2928,0.00000895,7.968
0.00000896,0.244,0.00000896,5.312
0.00000897,0.244,0.00000897,3.984
0.00000898,0.3416,0.00000898,6.64
0.00000899,0.2928,0.00000899,6.64
0.000009,0.3416,0.000009,7.968
0.00000901,0.2928,0.00000901,5.312
0.00000902,0.3416,0.00000902,7.968
0.00000903,0.3416,0.00000903,7.968
0.00000904,0.3416,0.00000904,7.968
0.00000905,0.3416,0.00000905,7.968
0.00000906,0.2928,0.00000906,9.296
0.00000907,0.3416,0.00000907,6.64
0.00000908,0.3416,0.00000908,7.968
0.00000909,0.3904,0.00000909,6.64
0.0000091,0.3904,0.0000091,10.624
0.00000911,0.4392,0.00000911,7.968
0.00000912,0.3904,0.00000912,9.296
0.00000913,0.4392,0.00000913,7.968
0.00000914,0.4392,0.00000914,9.296
0.00000915,0.4392,0.00000915,9.296
0.00000916,0.4392,0.00000916,10.624
0.00000917,0.5368,0.00000917,9.296
0.00000918,0.4392,0.00000918,9.296
0.00000919,0.488,0.00000919,10.624
0.0000092,0.4392,0.0000092,10.624
0.00000921,0.3904,0.00000921,9.296
0.00000922,0.488,0.00000922,10.624
0.00000923,0.488,0.00000923,9.296
0.00000924,0.4392,0.00000924,10.624
0.00000925,0.488,0.00000925,9.296
0.00000926,0.5368,0.00000926,10.624
0.00000927,0.5368,0.00000927,9.296
0.00000928,0.488,0.00000928,10.624
0.00000929,0.5856,0.00000929,13.28
0.0000093,0.5368,0.0000093,10.624
0.00000931,0.6344,0.00000931,13.28
0.00000932,0.5856,0.00000932,13.28
0.00000933,0.5368,0.00000933,11.952
0.00000934,0.5368,0.00000934,11.952
0.00000935,0.5368,0.00000935,11.952
0.00000936,0.6832,0.00000936,13.28
0.00000937,0.6344,0.00000937,10.624
0.00000938,0.5856,0.00000938,11.952
0.00000939,0.5856,0.00000939,11.952
0.0000094,0.6832,0.0000094,11.952
0.00000941,0.6344,0.00000941,14.608
0.00000942,0.6344,0.00000942,11.952
0.00000943,0.5856,0.00000943,13.28
0.00000944,0.7808,0.00000944,13.28
0.00000945,0.6344,0.00000945,13.28
0.00000946,0.6832,0.00000946,14.608
0.00000947,0.7808,0.00000947,13.28
0.00000948,0.6832,0.00000948,14.608
0.00000949,0.6832,0.00000949,14.608
0.0000095,0.6832,0.0000095,14.608
0.00000951,0.6832,0.00000951,15.936
0.00000952,0.6832,0.00000952,13.28
0.00000953,0.732,0.00000953,14.608
0.00000954,0.8296,0.00000954,15.936
0.00000955,0.7808,0.00000955,17.264
0.00000956,0.732,0.00000956,13.28
0.00000957,0.732,0.00000957,15.936
0.00000958,0.732,0.00000958,14.608
0.00000959,0.732,0.00000959,14.608
0.0000096,0.7808,0.0000096,17.264
0.00000961,0.6832,0.00000961,18.592
0.00000962,0.732,0.00000962,14.608
0.00000963,0.8296,0.00000963,13.28
0.00000964,0.7808,0.00000964,18.592
0.00000965,0.7808,0.00000965,15.936
0.00000966,0.732,0.00000966,14.608
0.00000967,0.8296,0.00000967,17.264
0.00000968,0.7808,0.00000968,13.28
0.00000969,0.9272,0.00000969,17.264
0.0000097,0.9272,0.0000097,18.592
0.00000971,0.8784,0.00000971,17.264
0.00000972,0.8784,0.00000972,17.264
0.00000973,0.8784,0.00000973,17.264
0.00000974,0.976,0.00000974,18.592
0.00000975,0.8296,0.00000975,17.264
0.00000976,0.8784,0.00000976,17.264
0.00000977,0.8784,0.00000977,17.264
0.00000978,0.8784,0.00000978,17.264
0.00000979,0.8296,0.00000979,19.92
0.0000098,0.9272,0.0000098,17.264
0.00000981,0.9272,0.00000981,18.592
0.00000982,0.9272,0.00000982,18.592
0.00000983,0.9272,0.00000983,18.592
0.00000984,0.976,0.00000984,18.592
0.00000985,0.976,0.00000985,18.592
0.00000986,0.8784,0.00000986,19.92
0.00000987,1.0248,0.00000987,18.592
0.00000988,0.976,0.00000988,17.264
0.00000989,1.0248,0.00000989,18.592
0.0000099,0.9272,0.0000099,17.264
0.00000991,1.0736,0.00000991,18.592
0.00000992,0.976,0.00000992,18.592
0.00000993,0.976,0.00000993,18.592
0.00000994,0.976,0.00000994,18.592
0.00000995,0.976,0.00000995,19.92
0.00000996,1.0248,0.00000996,18.592
0.00000997,1.0736,0.00000997,18.592
0.00000998,1.0248,0.00000998,18.592
0.00000999,1.0736,0.00000999,19.92
0.00001,0.976,0.00001,21.248
0.00001001,1.1224,0.00001001,21.248
0.00001002,1.1224,0.00001002,19.92
0.00001003,0.976,0.00001003,19.92
0.00001004,1.0736,0.00001004,21.248
0.00001005,1.0736,0.00001005,19.92
0.00001006,1.0248,0.00001006,18.592
0.00001007,1.1712,0.00001007,21.248
0.00001008,1.0248,0.00001008,19.92
0.00001009,1.1224,0.00001009,19.92
0.0000101,1.1712,0.0000101,21.248
0.00001011,1.0736,0.00001011,21.248
0.00001012,1.0736,0.00001012,19.92
0.00001013,1.1224,0.00001013,21.248
0.00001014,1.1224,0.00001014,22.576
0.00001015,1.1224,0.00001015,21.248
0.00001016,1.1224,0.00001016,21.248
0.00001017,1.1224,0.00001017,22.576
0.00001018,1.1224,0.00001018,21.248
0.00001019,1.22,0.00001019,19.92
0.0000102,1.0736,0.0000102,19.92
0.00001021,1.22,0.00001021,21.248
0.00001022,1.1712,0.00001022,22.576
0.00001023,1.0736,0.00001023,21.248
0.00001024,1.1712,0.00001024,21.248
0.00001025,1.22,0.00001025,22.576
0.00001026,1.22,0.00001026,21.248
0.00001027,1.1712,0.00001027,22.576
0.00001028,1.1712,0.00001028,21.248
0.00001029,1.22,0.00001029,22.576
0.0000103,1.1712,0.0000103,21.248
0.00001031,1.1712,0.00001031,21.248
0.00001032,1.1224,0.00001032,21.248
0.00001033,1.22,0.00001033,22.576
0.00001034,1.2688,0.00001034,22.576
0.00001035,1.3176,0.00001035,22.576
0.00001036,1.1712,0.00001036,22.576
0.00001037,1.22,0.00001037,25.232
0.00001038,1.1712,0.00001038,21.248
0.00001039,1.2688,0.00001039,22.576
0.0000104,1.3176,0.0000104,23.904
0.00001041,1.22,0.00001041,22.576
0.00001042,1.2688,0.00001042,22.576
0.00001043,1.3664,0.00001043,22.576
0.00001044,1.2688,0.00001044,23.904
0.00001045,1.22,0.00001045,22.576
0.00001046,1.3176,0.00001046,23.904
0.00001047,1.3176,0.00001047,25.232
0.00001048,1.2688,0.00001048,21.248
0.00001049,1.1712,0.00001049,23.904
0.0000105,1.22,0.0000105,25.232
0.00001051,1.3176,0.00001051,22.576
0.00001052,1.2688,0.00001052,23.904
0.00001053,1.3176,0.00001053,25.232
0.00001054,1.2688,0.00001054,25.232
0.00001055,1.2688,0.00001055,22.576
0.00001056,1.2688,0.00001056,22.576
0.00001057,1.2688,0.00001057,23.904
0.00001058,1.3176,0.00001058,23.904
0.00001059,1.2688,0.00001059,25.232
0.0000106,1.3176,0.0000106,25.232
0.00001061,1.22,0.00001061,22.576
0.00001062,1.4152,0.00001062,22.576
0.00001063,1.2688,0.00001063,25.232
0.00001064,1.4152,0.00001064,25.232
0.00001065,1.3176,0.00001065,22.576
0.00001066,1.3176,0.00001066,23.904
0.00001067,1.3664,0.00001067,25.232
0.00001068,1.464,0.00001068,26.56
0.00001069,1.4152,0.00001069,26.56
0.0000107,1.5128,0.0000107,23.904
0.00001071,1.3664,0.00001071,25.232
0.00001072,1.3176,0.00001072,22.576
0.00001073,1.3664,0.00001073,25.232
0.00001074,1.2688,0.00001074,25.232
0.00001075,1.2688,0.00001075,25.232
0.00001076,1.3664,0.00001076,26.56
0.00001077,1.4152,0.00001077,23.904
0.00001078,1.3664,0.00001078,27.888
0.00001079,1.3664,0.00001079,25.232
0.0000108,1.3664,0.0000108,23.904
0.00001081,1.4152,0.00001081,22.576
0.00001082,1.4152,0.00001082,26.56
0.00001083,1.4152,0.00001083,23.904
0.00001084,1.4152,0.00001084,25.232
0.00001085,1.4152,0.00001085,25.232
0.00001086,1.464,0.00001086,25.232
0.00001087,1.4152,0.00001087,26.56
0.00001088,1.3664,0.00001088,25.232
0.00001089,1.3664,0.00001089,25.232
0.0000109,1.464,0.0000109,25.232
0.00001091,1.464,0.00001091,25.232
0.00001092,1.4152,0.00001092,25.232
0.00001093,1.4152,0.00001093,26.56
0.00001094,1.3176,0.00001094,25.232
0.00001095,1.464,0.00001095,23.904
0.00001096,1.464,0.00001096,25.232
0.00001097,1.4152,0.00001097,25.232
0.00001098,1.4152,0.00001098,26.56
0.00001099,1.4152,0.00001099,27.888
0.000011,1.464,0.000011,27.888
0.00001101,1.4152,0.00001101,26.56
0.00001102,1.4152,0.00001102,26.56
0.00001103,1.464,0.00001103,25.232
0.00001104,1.3664,0.00001104,25.232
0.00001105,1.4152,0.00001105,25.232
0.00001106,1.4152,0.00001106,26.56
0.00001107,1.464,0.00001107,23.904
0.00001108,1.3176,0.00001108,26.56
0.00001109,1.464,0.00001109,23.904
0.0000111,1.4152,0.0000111,25.232
0.00001111,1.3664,0.00001111,26.56
0.00001112,1.4152,0.00001112,26.56
0.00001113,1.464,0.00001113,25.232
0.00001114,1.464,0.00001114,26.56
0.00001115,1.464,0.00001115,25.232
0.00001116,1.4152,0.00001116,26.56
0.00001117,1.464,0.00001117,26.56
0.00001118,1.4152,0.00001118,25.232
0.00001119,1.3176,0.00001119,23.904
0.0000112,1.464,0.0000112,25.232
0.00001121,1.4152,0.00001121,23.904
0.00001122,1.4152,0.00001122,25.232
0.00001123,1.464,0.00001123,26.56
0.00001124,1.464,0.00001124,25.232
0.00001125,1.5128,0.00001125,23.904
0.00001126,1.5128,0.00001126,23.904
0.00001127,1.464,0.00001127,25.232
0.00001128,1.464,0.00001128,23.904
0.00001129,1.464,0.00001129,27.888
0.0000113,1.464,0.0000113,23.904
0.00001131,1.3664,0.00001131,25.232
0.00001132,1.4152,0.00001132,25.232
0.00001133,1.464,0.00001133,26.56
0.00001134,1.5128,0.00001134,23.904
0.00001135,1.4152,0.00001135,26.56
0.00001136,1.4152,0.00001136,25.232
0.00001137,1.464,0.00001137,23.904
0.00001138,1.4152,0.00001138,26.56
0.00001139,1.4152,0.00001139,25.232
0.0000114,1.3664,0.0000114,23.904
0.00001141,1.464,0.00001141,25.232
0.00001142,1.5128,0.00001142,25.232
0.00001143,1.464,0.00001143,23.904
0.00001144,1.3176,0.00001144,23.904
0.00001145,1.3664,0.00001145,23.904
0.00001146,1.3664,0.00001146,26.56
0.00001147,1.464,0.00001147,23.904
0.00001148,1.3664,0.00001148,23.904
0.00001149,1.464,0.00001149,25.232
0.0000115,1.464,0.0000115,23.904
0.00001151,1.4152,0.00001151,23.904
0.00001152,1.4152,0.00001152,25.232
0.00001153,1.4152,0.00001153,25.232
0.00001154,1.3664,0.00001154,25.232
0.00001155,1.4152,0.00001155,23.904
0.00001156,1.464,0.00001156,26.56
0.00001157,1.3664,0.00001157,25.232
0.00001158,1.4152,0.00001158,25.232
0.00001159,1.3176,0.00001159,25.232
0.0000116,1.3664,0.0000116,21.248
0.00001161,1.464,0.00001161,21.248
0.00001162,1.2688,0.00001162,23.904
0.00001163,1.464,0.00001163,25.232
0.00001164,1.3176,0.00001164,22.576
0.00001165,1.3664,0.00001165,25.232
0.00001166,1.3664,0.00001166,21.248
0.00001167,1.464,0.00001167,23.904
0.00001168,1.4152,0.00001168,25.232
0.00001169,1.3664,0.00001169,22.576
0.0000117,1.4152,0.0000117,22.576
0.00001171,1.3664,0.00001171,22.576
0.00001172,1.4152,0.00001172,22.576
0.00001173,1.3664,0.00001173,22.576
0.00001174,1.2688,0.00001174,23.904
0.00001175,1.3664,0.00001175,23.904
0.00001176,1.3664,0.00001176,23.904
0.00001177,1.3176,0.00001177,23.904
0.00001178,1.3176,0.00001178,23.904
0.00001179,1.3664,0.00001179,23.904
0.0000118,1.3664,0.0000118,22.576
0.00001181,1.4152,0.00001181,23.904
0.00001182,1.4152,0.00001182,22.576
0.00001183,1.3664,0.00001183,23.904
0.00001184,1.3176,0.00001184,22.576
0.00001185,1.4152,0.00001185,22.576
0.00001186,1.3664,0.00001186,22.576
0.00001187,1.3664,0.00001187,21.248
0.00001188,1.3176,0.00001188,19.92
0.00001189,1.464,0.00001189,22.576
0.0000119,1.2688,0.0000119,23.904
0.00001191,1.2688,0.00001191,22.576
0.00001192,1.3176,0.00001192,22.576
0.00001193,1.2688,0.00001193,21.248
